p_id,p_message,p_created_time
1098837086877710_1134537203307698,Anh Đức Nguyễn made Nguyễn Hoàn an admin of the group Toán Tin K29-TLU.,2016-09-21T15:57:16+0000
1098837086877710_1133411410086944,con gái khoa toán tin cho tớ làm quen cái coi...bơ vơ quá,2016-09-21T12:51:26+0000
1098837086877710_1134229976671754,Mọi người ơi cho mik xin cái lịch cụ thể từ h đến 29/9 với,2016-09-21T12:13:38+0000
1098837086877710_1134203033341115,Thứ 7 tuần này có phải đi học k các bạn.  Nếu có thì mấy h a.  T k29 nhé,2016-09-21T11:21:57+0000
1098837086877710_1134216723339746,"OPEN EDUCATION RESOURCES
Bộ môn Tin học kết hợp với TT Nghiên cứu phát triển quốc gia về CN mở, Bộ KH-CN (RDOT) cũng quĩ Việt Nam (The Vietnam Foundation) tổ chức một khoá tập huấn về OER (Open Educational Resources) tại Đại học Thăng Long
- Thời gian: Ngày 23-24/09/2016 (T6-T7)
- Địa điểm: Phòng máy A703 - ĐH Thăng Long 
- Nội dung: xem trong hình ảnh đính kém hoặc file tại đây https://goo.gl/AxGCGk
Các bạn SV quan tâm đến khoá tập huấn có thể đăng ký và tham dự (free)
Mọi thông tin chi tiết, vui lòng liên hệ
NGUYỄN MẠNH HÙNG, BM Tin học, ĐH Thăng Long
Email: hung2709@gmail.com
Phone: 0904.183.383
https://www.facebook.com/CLB.TinHoc.TLU/posts/992647364180360",2016-09-21T09:37:41+0000
1098837086877710_1133466953414723,T5 ngồi dưới cùng hết đi mấy bn ơi. Dãy lẻ nha. Cho dễ tìm nhau :) :) :),2016-09-20T21:29:29+0000
1098837086877710_1133410713420347,Sáng nay ae ngồi chỗ nào thế @@,2016-09-20T16:53:03+0000
1098837086877710_1132365173524901,Ae toán-tin lm quen để mai đi sinh hoạt có đồng đội cho vui đê :D :D,2016-09-20T14:06:20+0000
1098837086877710_1133132520114833,Ace ngồi đâu hết rồi :) :) :D,2016-09-20T02:34:18+0000
1098837086877710_1133092420118843,Mk wifi là gì vậy m.n ơi,2016-09-20T01:38:19+0000
1098837086877710_1132693560158729,"sáng mai khoa mik đến Hội trường ngồi nghe đúng k ạ???
m.n cho t làm quen mai đi chung cho đỡ buồn chán để quên đi cái ê mông :333",2016-09-19T18:55:20+0000
1098837086877710_1132441070183978,"Ai TI29 kbanj làm quen đê, ai ở quận Tay Hồ không đi chung cho đỡ alone :))",2016-09-19T14:54:21+0000
1098837086877710_1132340276860724,Hn có phải đến trường ko ạ,2016-09-19T06:13:49+0000
1098837086877710_1131451223616296,Lịch sinh hoạt đầu khóa của sinh viên Toán tin K29,2016-09-18T11:41:49+0000
1098837086877710_1128149330613152,"Fanpage của TLIT, các bạn hãy theo dõi các bài viết chia sẻ trên fanpage nhé",2016-09-17T11:39:37+0000
1098837086877710_1130580400370045,Mk ms vào nhóm kb lw nhé mn...TI29 nha,2016-09-17T09:52:28+0000
1098837086877710_1129678980460187,M.n ơi mai có phải lên trường thi T.A k vậy. Cho minh xin cái danh sách với ạ,2016-09-16T09:45:08+0000
1098837086877710_1129668067127945,"Thang Long Information Technology - TLIT
Chất lượng 4k
fb.com/CLB.Tinhoc.TLU",2016-09-16T09:31:23+0000
1098837086877710_1127264064035012,"CTF team Dota2Vn tuyển 1 người nhé :3
Yêu cầu: rank thấp hơn mình :))",2016-09-14T00:10:40+0000
1098837086877710_1127102347384517,ai co đề thi tiếng anh 2 năm gần đây k nhỉ đăng lên giúp phát,2016-09-13T10:07:07+0000
1098837086877710_1127090127385739,Cho em hỏi TI với TC là cái gì thế ạ. Nghe nhiều mà hiểu ít 😩,2016-09-13T09:37:52+0000
1098837086877710_1127089554052463,Khoa mình có mem nào ở ktx pháp vân hay có ý định ở k vậy. Đăng ký phòng 8 người mà có mỗi một mình.ai chưa tìm dk nhà trọ thì đến ở cùng nhá😀😀😀😀😀,2016-09-13T09:31:25+0000
1098837086877710_1125892060838879,Mọi người lên seminar 5 đi nào !!!!,2016-09-12T02:57:01+0000
1098837086877710_1125176617577090,"Buổi offline của k29 ngày mai sẽ được tổ chức ở Seminar 5 lúc 9h sáng nhé (Bấm thang máy lên tầng 5 rồi đi vào dãy nhà A Seminar 5 nằm ở bên trái). Hy vọng các bạn sẽ đến.
p/s: Tối thứ 3 clb tin học có tổ chức liên hoan trung thu thì các bạn k29 nào rỗi có thể đến chung vui với clb :)",2016-09-11T17:16:09+0000
1098837086877710_1125226514238767,"Kinh nghiệm của anh Tú Nguyễn Quý(Chủ nhiệm khóa 1 TLIT Club) về học ngôn ngữ lập trình 
",2016-09-11T16:16:24+0000
1098837086877710_1125221144239304,"Mai có bạn nào đi mà nhà gần đằng bốt hàng đậu k :3 thì đi cùng mình :3
Không thì bạn nào đi cung đường lê duẩn - giải phóng cx được",2016-09-11T15:12:47+0000
1098837086877710_1124479490980136,Sắp tới TLIT có tổ chức buổi giao lưu và phổ biến luật chơi CTF(game chơi theo đội) cho các bạn sv Toán tin K29. Các bạn có thể đi được buổi nào trong 2 buổi này tích ha :). Thời gian chính xác sẽ được thông báo sau,2016-09-11T09:58:18+0000
1098837086877710_1124432857651466,"Nhiều sinh viên vào đại học với thái độ nhiệt tình. Họ biết rằng giáo dục đại học là quan trọng cho tương lai nơi họ học những điều mới, gặp gỡ bạn mới, phát triển kiến thức mới, và hy vọng khi tốt nghiệp họ sẽ kiếm được việc làm tốt, bắt đầu gia đình riêng của họ, và có cuộc sống thoải mái. Tuy nhiên, khi ở đại học, một số phạm phải những sai lầm thông thường có thể làm thay đổi mục đích và tương lai của họ.
Sai lầm thông thường nhất là nhiều sinh viên không quản lí thời gian của họ một cách khôn ngoan. Vì lần đầu tiên sống độc lập, xa sự kiểm soát của gia đình, họ bắt đầu tận hưởng thời gian với các bạn mới và các hoạt động khác. Họ không dành đủ thời gian cho việc học, nhiều hoạt động khác chiếm mất ưu tiên thời gian. Họ bỏ giờ lên lớp, chỉ học vào những phút cuối, không hoàn thành điều họ phải làm. khi họ không theo kịp lớp, bị bỏ lại sau, nhiều người chán nản, hoang mang, và mất tự tin về năng lực của họ.
Sai lầm thứ hai là nhiều sinh viên không biết cách tổ chức công việc theo thứ tư ưu tiên. Chương trình đại học có nhiều việc phải được thực hiện trên cơ sở đều đặn hàng ngày. Bằng việc để trễ chúng sang ngày sau, hay tuần sau, sinh viên bị tràn ngập với quá nhiều thứ phải làm, quá nhiều bài phải đọc. Họ hoảng sợ, lẫn lộn và tìm những “lối tắt” để hoàn thành chúng như chép bài của bạn, gian lận trong thi cử, để tránh bị điểm kém. Trước mỗi kì kiểm tra, họ thức cả đêm học nhồi nhét cố gắng ghi nhớ những ít ai thành công và thường bị điểm kém. Điều này cho họ cảm giác thất bại và tin rằng họ “không đủ thông minh”, “không thể thành công trong môn học đó”, rồi họ nghĩ đến việc bỏ học hay bỏ trường.
Sai lầm thứ ba là nhiều sinh viên dễ dàng bị sao lãng bởi những thứ khác và không thể tập trung được. Khi họ ngồi trong lớp, họ mơ mộng những chuyện viển vông, đầu óc để nơi khác hay nhìn vào các bức ảnh bạn trai, bạn gái, tài tử điện ảnh thay vì nghe bài giảng. Một số xem email, đọc báo trực tuyến, kiểm tài khoản Facebook, vào phòng chat và gửi tin nhắn cho bạn bè thay vì học tập, v.v. Họ ngồi trong thư viện như tâm trí họ ở đâu đó. Họ nằm trên giường để học rồi rơi vào giấc ngủ. Những hoạt động này làm phí phần lớn thời gian của họ và họ không thể bắt kịp với lớp. Khi họ tụt lại sau, họ cảm thấy lạc lõng và cuối cùng mất động cơ học tập.
Sai lầm thứ tư là vấn đề tình cảm cá nhân. Nhiều người trải qua khó khăn tìm bạn trai hay bạn gái ở đại học và có cảm giác cô đơn khi các người khác đều có bạn. Một số khác sa ngã vào những điều khó tránh và không thể giải quyết. Những vấn đề này là phức tạp, gây nhiều phiền não và tiêu tốn rất nhiều năng lượng, lấy đi nhiều nỗ lực quí giá của họ. Không có biện pháp thích ứng, nhiều người không theo kịp lớp, bị điểm kém, và một số sẽ kết thúc bằng việc bỏ trường.
Cách tốt nhất để giải quyết những sai lầm này là nhận ra chúng. Một khi bạn hiểu rằng bạn không phải là người duy nhất vì có rất nhiều sinh viên cũng lâm vào tình trạng tương tự như hoang mang, sợ hãi, khó tập trung, quản lí thời gian kém, không quyết định, có vấn đề cá nhân, và đây là những vấn đề rất thông thường ở đại học thì bạn có thể vượt qua được chúng.
Điều đầu tiên là xác định mục đích học tập, và đặt ưu tiên riêng cho bạn bằng việc lập kỉ luật cho bản thân để dùng thời gian của bạn một cách khôn khéo hơn. Bạn phải xếp đặt một thời khoá biểu chặt chẽ với ưu tiên là việc học. Với mỗi giờ trên lớp, bạn phải đành ra ít nhất hai giờ học độc lập. Dĩ nhiên bạn khó có thể học liền một lúc trong hai giờ mà nên thu xếp để cho bộ não của bạn được nghỉ ngơi. Bạn sẽ thành công nếu học 50 phút và nghỉ 15 phút ở giữa, hơn là học không nghỉ. Nếu bạn có thể hoàn thành việc này, bạn có cơ hội rất cao vượt qua hai sai lầm đầu tiên.
Điều thứ hai là tạo động cơ học tập cho bản thân bạn. Điều này không dễ nếu bạn làm một mình do đó theo tôi, bạn nên thành lập một nhóm bạn, khoảng ba đến năm người để học cùng nhau và khuyến khích lẫn nhau. Bạn phải chọn những người cùng học một cách cẩn thận và đặt mục đích học tập rõ ràng, hiện thực. Chia các nhiệm vụ lớn thành các nhiệm vụ nhỏ và phân công cho từng thành viên. Trong lớp học, bạn phải loại bỏ các nguồn có thể làm bạn sao lãng như laptop, emails, phòng chat hay điện thoại di động trong thời gian học. Khi học, bạn nên ngồi nghiêm chỉnh, tránh không nằm vì dễ rơi vào giấc ngủ.
Sau khi đặt thời khoá biểu, bạn phải tuân giữ nó một cách chặt chẽ. Bạn phải tự nhủ đây là thời gian của bạn và nỗ lực của bạn để vượt qua các trở ngại sao lãng thông thường. Điều này sẽ giúp bạn xây dựng thói quen học tập tốt và nếu bạn có thể tuân giữ nó trong 3 tuần liền không lệch lạc, thì bạn đã có thói quen học tập tốt. Tuy nhiên, mỗi lần bạn lệch ra khỏi nó, bạn phải lặp lại 3 tuần khác để xây dựng lại thói quen. Nếu bạn có thể làm được điều này, bạn sẽ vượt qua sai lầm thông thường thứ ba.
Nếu bạn có vấn đề cá nhân, theo tôi bạn có thể nói chuyện với các tư vấn nhà trường hay thảo luận một cách trung thực với gia đình bạn. Một số vấn đề không thể giải quyết dễ dàng. Nhiều sinh viên coi rằng họ là “người lớn” và không muốn hỏi sự giúp đỡ từ cha mẹ hay bất cứ ai. Đây là sai lầm thông thường và có thể đưa đến những hậu quả không cần thiết. Bạn phải biết rằng bạn vẫn là sinh viên đang đi học trong trường và học tập là ưu tiên thứ nhất của bạn. Đại học cũng là nơi bạn đang phát triển và trưởng thành và trong tiến trình này, đôi khi bạn cần sự giúp đỡ của những người khác và học hỏi từ đó.
Là sinh viên bạn phải ý thức rõ ràng về mục đích giáo dục và bổn phận, trách nhiệm của mình và trưởng thành là việc biết nhận lấy trách nhiệm và hậu quả của mọi hành vi bạn làm. Nếu bạn không thể giải quyết được vấn đề cá nhân, việc học tập của bạn có thể bị ảnh hưởng và mục đích giáo dục của bạn sẽ không hoàn tất như ý.
-- trích Thầy John Vũ",2016-09-10T14:29:43+0000
1098837086877710_1123440501084035,"Nhiều sinh viên tự hỏi: “Tại sao tôi phải đưa mọi nỗ lực vào việc học khi còn trẻ và tràn đầy nhựa sống?” Phần lớn ai cũng nói đại học là thời gian “kì diệu” nhất trong đời vì chỉ tại đó bạn gặp gỡ các bạn mới, phát triển mối quan hệ, và tận hưởng tự do của tuổi thanh niên mà không lo lắng, suy nghĩ vì sau đại học bạn “chẳng bao giờ có cơ hội này nữa”. Có những tiểu thuyết về thời gian kì diệu của tuổi thanh niên và những chuyện lãng mạn về việc sống đại học. Có những bài hát phổ biến về tận hưởng cuộc sống của tuổi thanh xuân, .vv.
Chỉ sau khi tốt nghiệp thì một số bạn mới nhận ra rằng thời gian đại học là quá ngắn và đời sống thực sự phức tạp hơn nhiều. Chỉ sau khi tốt nghiệp thì một số bạn mới nhận ra rằng có sự khác biệt rất lớn giữa người có việc làm và người thất nghiệp. Chỉ sau khi tốt nghiệp thì bạn mới nhận ra rằng bằng cấp của bạn chỉ “mẩu giấy” không đảm bảo gì hết và kiến thức và kĩ năng mới quan trọng. Chỉ sau khi tốt nghiệp thì bạn mới nhận ra rằng “lĩnh vực học tập dễ dàng” mà bạn đã chọn là vô ích trong thị trường việc làm đầy cạnh tranh ngày nay. Chỉ sau khi tốt nghiệp thì bạn mới nhận ra rằng những lời “hứa hẹn xây dựng” có thể tan biến như mây khói khi tương lai của bạn không được bảo đảm và bạn bè nhìn nhau với cặp mắt xa lạ. Chỉ sau khi tốt nghiệp thì bạn mới nhận ra rằng một số bạn bè tự nhiên cư xử khác đi vì bạn không còn là bạn của họ. Và chỉ sau khi tốt nghiệp thì bạn mới nhận ra rằng bạn đã bỏ quá nhiều thời gian và nỗ lực vào những điều viển vông.
Khi còn đi học, cuộc sống là thoải mái, dễ chịu. Nhưng khi tốt nghiệp, không tìm được việc làm, vẫn sống cùng cha mẹ, không thể hỗ trợ cho bản thân thì bạn sẽ phải đối diện với những nỗi bất mãn, hoang mang chán nản. Chỉ vào lúc đó, bạn mới nhận thức rằng bạn đã có quan niệm sai về cuộc sống đại học, nhưng lúc đó đã quá muộn rồi.
Ai đã dạy cho bạn hành động thiếu thận trọng và bất cẩn khi còn là sinh viên? Ai đã dạy cho bạn tận hưởng vài năm ngắn ngủi rồi chịu khổ đau cho phần đời còn lại? Ai đã dạy cho bạn hãy sống cho tuổi trẻ rồi cuối cùng bị buộc vào những việc làm chẳng liên quan gì tới giáo dục của bạn? Ai bảo bạn rằng nên tận hưởng cuộc sống trong thời gian tốt nhất của đời bạn? Ai đã dạy cho bạn khi thấy sinh viên khác học tập, bạn cười gọi họ là “đồ mọt sách”, và nghĩ họ bỏ lỡ mọi thời gian kì diệu của tuổi thanh niên? Ai đã dạy cho bạn khi thầy giáo bảo bạn đọc nhiều để mở rộng tri thức, bạn tự nhủ “Mình đọc để qua kì thi thôi chứ không nhiều” Khi thầy giáo bảo bạn đặt mục đích nghề nghiệp, bạn tự nhủ tại sao vội vàng thế. Sau cùng thì bạn cùng qua kì thi, cũng tốt nghiệp, cũng có bằng cấp như mọi người. Nhưng bây giờ bạn mới nhận thức rằng “Bằng cấp” của bạn không cho bạn việc làm vì bạn không có tri thức và kĩ năng cần thiết. Bạn nhận rằng mục đích có bằng cấp là sai vì bằng cấp không đảm bảo cho việc làm nữa. Bây giờ bạn nhận ra rằng nỗ lực của bạn trong phát triển tài năng như ca hát, nhảy múa và tiệc tùng không đem lại ích lợi nào. Bây giờ bạn nhận ra rằng các cô gái hay chàng trai thường ngưỡng mộ tài năng của bạn không còn chú ý tới bạn nữa. Bạn nhận ra rằng tất cả bạn bè thường tận hưởng mọi thứ với bạn cũng đều lo lắng về tương lai của họ .
Ai bảo bạn KHÔNG chuẩn bị trước? Ai bảo bạn tận hưởng tuổi thanh niên? Đột nhiên bạn không thể tìm được người nào bởi vì chính bạn đem “cái khổ” này lên bản thân bạn. Cha mẹ bạn hỗ trợ cho bạn để có được giáo dục và hy vọng rằng bạn có thể tự lập và xây dựng tương lai. Họ không ngờ rằng họ vẫn phải chăm nom cho bạn sau khi bạn đã hoàn thành giáo dục đại học. Thầy giáo bỏ công sức để giáo dục và đào tạo cho bạn phát triển tri thức và kĩ năng. Họ không bao giờ muốn thấy học trò của họ nằm trong danh sách những người thất nghiệp. Các tư vấn nhà trường cho bạn mọi thông tin cần thiết để đặt mục đích nghề nghiệp và lựa chọn lĩnh vực học tập. Họ không ngờ rằng bạn chọn những lĩnh vực học tập dễ dàng chỉ để thu lấy bằng cấp và không tìm được việc. Sau rốt, chính bạn phải chịu trách nhiệm cho bản thân bạn và làm nhiều người thất vọng.
Cho nên tôi ước mong các bạn hãy chuẩn bị cho cuộc đời bạn khi bạn còn ở trong trường. Xin các bạn đặt mục đích nghề nghiệp và kế hoạch cho cuộc sống của bạn trước khi tốt nghiệp. Đừng đợi cho tới khi tìm việc rồi mới học gì đó. Đừng đợi cho tới khi còn vài ngày trước kì thi để nhồi nhét sách vở và cố ghi nhớ mọi thứ. Bạn phải xem xét mọi tri thức và kĩ năng mà bạn cần để phát triển nghề nghiệp mà bạn có thể tận hưởng trong tương lai. Bạn cần lập kế hoạch tích cực cho nghề nghiệp của bạn bằng việc đi theo xu hướng công nghiệp, và giám sát thị trường việc làm để nhận diện các kiến thức và kĩ năng có nhu cầu cao và lĩnh vực học tập sẽ cho bạn ưu thế cho đầu tư của bạn vào giáo dục.
Bạn chỉ có vài năm để học nhưng bạn sẽ có toàn cuộc đời để tận hưởng cho nên tôi tha thiết xin các bạn nhận lấy lời khuyên này: “Mọi thứ có thể đợi nhưng việc học thì không thể đợi được. Bạn vào trường để được giáo dục; bạn vào đại học để phát triển tri thức và kĩ năng cần thiết để cho bạn có thể là người có trách nhiệm cho chính bạn, cho gia đình bạn, cho xã hội của bạn và đất nước của bạn. Hiện nay tất cả chúng ta đều có bổn phận với xã hội, với đất nước, với tương lai và chúng ta phải nghiêm chỉnh nhận lấy trách nhiệm này. Xin đừng phí phạm thời giờ vô ích vào những điều viển vông để sau phải hối tiếc.”
- trích thầy John Vu",2016-09-09T15:41:59+0000
1098837086877710_1121423301285755,Anh chị khoá trên cho e hỏi học Khoa học máy tính thì có thể đi làm thêm đúng ngành học vào năm mấy ạ?,2016-09-08T18:26:28+0000
1098837086877710_1122318261196259,"Khi vào đại học, có bao nhiêu sinh viên lập kế hoạch nghề nghiệp? Có bao nhiêu sinh viên lập mục đích giáo dục rõ ràng? Và bao nhiêu người hỏi tại sao họ vào đại học? Giáo dục đại học KHÔNG phải là học để qua kì thi và thu được bằng cấp. Đại học là chỗ sinh viên lập kế hoạch cho đời họ, cho tương lai của họ, và “trưởng thành” để đóng góp cho xã hội nhưng ai sẽ giúp họ hiểu được những điều này?
Sinh viên cần nhận được những hướng dẫn từ các giáo sư, nơi họ nhận lời khuyên và hỗ trợ để họ có thể nhận ra tiềm năng của họ. Tuy nhiên một số giáo sư chỉ chú trọng vào việc truyền trao “tri thức hàn lâm” nhưng không chú ý tới các khía cạnh phát triển những nhà chuyên nghiệp có lương tâm với bổn phận và trách nhiệm. Mục đích của giáo dục không phải chỉ truyền dạy kiến thức kĩ thuật mà đào tạo những con người có trách nhiệm với gia đình, với xã hội, với quốc gia và với nhân loại . Bằng việc không để ý đủ tới các khía cạnh khác của giáo dục, chúng ta cho phép sinh viên rời trường với “tri thức hàn lâm” nhưng không có gì khác nữa.
Mục đích của giáo dục không phải là phải là đào tạo ra những học giả, những người có bằng cấp cao mà tạo ra điều kiện để thu hẹp sự khác biệt giữa lý thuyết và thực hành để sinh viên có thể áp dụng điều họ học vào đời sống sau khi họ rời trường. Giáo sư không nên chỉ giảng bài mà còn biết lắng nghe, biết hỏi, biết khuyên và khuyến khích sinh viên học để đạt tới tiềm năng của họ. Lớp học không nên có lịch biểu cứng nhắc và bài giảng cố định mà linh hoạt điều chỉnh theo hoàn cảnh. Dạy hiệu quả không phải là đứng trước lớp giảng bài hay dán mắt vào máy chiếu trong khi nói mà chú ý tới phản ứng của sinh viên về việc dạy . Giáo dục đại học là về chăm nom, nuôi dưỡng và phát triển kĩ năng của sinh viên.
Vài năm trước, một thầy giáo trẻ hỏi tôi: “Làm sao thầy biết rằng thầy làm tốt?” Tôi bảo anh ấy: “Bạn sẽ biết điều đó khi các cựu sinh viên quay lại và nói cho bạn rằng việc dạy của bạn đã làm thay đổi đời họ.” Là thầy giáo, chúng ta không dạy vì tiền nhưng vì muốn tạo ra khác biệt đối với xã hội và nhân loại. Chúng ta chọn nghề này vì chúng ta muốn phát triển những người chuyên nghiệp có tính cách đạo đức tốt, những người có tiềm năng đóng góp cho xã hội của chúng ta. Khía cạnh then chốt của đại học là tạo ra những giá trị cho xã hội như tri thức, kĩ năng, kính trọng, đạo đức, trách nhiệm, bổn phận công dân v.v.
Để dạy cho sinh viên những điều họ cần biết, chúng ta phải thay đổi cách chúng ta dạy. Chúng ta cần thoát ra khỏi quan niệm cổ hủ, hướng dẫn cứng nhắc về “truyền thụ tri thức” mà chuyển hướng tới phương pháp học tích cực, nơi sinh viên thảo luận về đa dạng chủ đề có liên quan tới điều họ phải chuẩn bị để lập kế hoạch cho tương lai của họ, cách lập kế hoạch nghề nghiệp của họ, và điều họ cần phát triển để đạt tới mục đích giáo dục của họ. Chúng ta cần nhấn mạnh vai trò của giáo dục trong xã hội tri thức và thái độ “học cả đời” mà sinh viên phải có để thể vận hành tốt trong thời đại thay đổi này.
- trích thầy John Vu",2016-09-08T14:33:36+0000
1098837086877710_1122280034533415,Có đc bnh ae toán tin vào clb guitar nhỉ :3,2016-09-08T14:12:18+0000
1098837086877710_1122152054546213,"Ảnh thẻ đẹp thế cơ mà, như tắm trắng😆😆😆",2016-09-08T13:16:12+0000
1098837086877710_1120681721359913,"để thuận tiện nhất cho các bạn k29 thì buổi offline sẽ được chuyển xuống sáng thứ 2 tuần sau lúc 9h sáng. Buổi hôm đấy sẽ trao đổi, giao lưu ,nói chuyện với các bạn nhằm giúp các bạn làm quen thêm bạn bè cùng khóa  và giải đáp các thắc mắc của các bạn về ngành, khoa, chương trình học và đăng ký tham dự giải CTF. Hôm đó những ai đi được thì cố gắng đi nhé.😂😂😂",2016-09-08T13:07:49+0000
1098837086877710_1120663171361768,TI 29 đâu cả ạ =))),2016-09-08T10:35:23+0000
1098837086877710_1121391607955591,Các tiền bối đi trước cho em hỏi khoa khoa học máy tính học ntn ạ 😂,2016-09-08T06:47:21+0000
1098837086877710_1121682301259855,Ai làm thủ tục nhập học xong rồi cho mình hỏi tuần sau có làm gì k? Hay lại ngồi nhà đến tuần sinh hoạt công dân???,2016-09-07T21:25:51+0000
1098837086877710_1121526984608720,kỳ 1 vs kỳ 2 bên toán tin là học những môn j z mọi người e định học 2 kỳ xong chuyển từ bên quản lý kte sang xem có khác j k hay học giáo dục đại cương giống nhau hết,2016-09-07T16:59:47+0000
1098837086877710_1121571367937615,"Ngày nay nhiều sinh viên không kiên nhẫn, họ chỉ muốn mọi thứ nhanh chóng và chỉ đọc cái gì dễ và ngắn, đó là lí do tại sao tri thức của họ nông cạn, không đủ để giải quyết những vấn đề trong đời sống. Chẳng hạn, khi phải đọc tài liệu tham khảo, nhiều người nghĩ họ có thể đọc nhanh qua toàn bộ. Một số thậm chí chỉ lướt qua vài đoạn và coi đó là đủ. Tôi đã quan sát nhiều sinh viên học trong thư viện, mắt họ lướt nhanh qua sách giáo khoa nhưng tai họ lại nghe nhạc qua iPod và tay họ thường xuyên gửi “tin nhắn” cho bạn trên điện thoại di động. Tôi thường nhắc sinh viên rằng không nên làm nhiều thứ cùng lúc vì họ phải tập trung nỗ lực vào một việc để có hiệu quả.
Nhiều sinh viên tin rằng kiến thức chỉ là nhiều mảnh nhỏ hợp lại, nếu họ có thể ghi nhớ, họ có tri thức. Đây là cách học “cổ điển” – Học bằng ghi nhớ. Những sinh viên này sao chép mọi định nghĩa và khái niệm vào cuốn sổ tay rồi học thuộc lòng. Cách tiếp cận này giúp cho sinh viên “nhai lại” định nghĩa để qua kiểm tra, nhưng họ không phát triển tri thức sâu sắc để giải quyết vấn đề.
Tôi đã thấy nhiều sinh viên Á châu gặp khó khăn ở các trường Mĩ vì về thói quen học tập này. Một sinh viên Á châu than với tôi: “Em là học sinh hàng đầu ở nước em, bao giờ cũng có điểm hoàn hảo trong các kì thi quốc gia nhưng không biết tại sao em không được điểm tốt trong lớp ở đây.” Tôi nói với anh ta: “Mọi điều em được dạy là ghi nhớ và em đã học tốt ở nước em nhưng bây giờ em cần đọc nhiều hơn, kĩ hơn, đọc dễ hiểu thật rõ mọi sự rồi áp dụng tri thức vào thực hành. Nếu em không thay đổi thói quen này, em sẽ không thành công ở đây.”
Nhiều sinh viên thường chờ tới trước khi thi và “nhồi nhét” mọi thứ một lúc. Đó là lí do tại sao họ có thể biết “vài thứ” đủ để qua được bài kiểm tra nhưng không thể phát triển được kĩ năng họ cần. Sự thật là không có lối tắt để học và không có tri thức sâu sắc, họ không thể giải quyết được vấn đề. Hiện nay nhiều sinh viên chỉ nghĩ về việc qua được kì thi, thu được bằng cấp, nhưng KHÔNG nghĩ đủ xa vào tương lai nơi họ phải xây dựng nghề nghiệp. Không có phương hướng học tập rõ ràng , không có kế hoạch học tập, nhiều người tốt nghiệp không tìm được việc làm hay phải làm những việc lương thấp mà chẳng liên quan gì tới giáo dục của họ.
Nhiều sinh viên tin rằng học giỏi là “tài năng bẩm sinh” thay vì chăm chỉ. Nhiều sinh viên bảo tôi rằng họ không thể học Toán vì họ không “đủ thông minh”, hay họ không thể viết được mã vì họ không “có tài năng.” Sinh viên có niềm tin sai này thường không cố gắng và sẵn sàng bỏ cuộc khi gập khó khăn.
Hệ thống giáo dục truyền thống không khuyến khích, không giúp học sinh phát triển tiềm năng sẵn có mà đôi khi còn làm thui chột những tiềm năng này. Một sinh viên bảo tôi rằng khi còn ở Trung học, anh ta thường bị thầy giáo rầy la là “Ngu” và “Không thông minh” và anh ta mang gánh nặng đó cho đến khi lên Đại học. Tôi bảo: “Đó là điều không may, nhưng em có hai chọn lựa: Hoặc em chấp nhận rằng thầy giáo trung học của em đúng và em “Ngu”, hoặc em có thể chứng minh rằng thầy giáo của em sai bằng việc đưa nỗ lực vào học tập. Việc học gồm có 10% tuỳ thuộc thông minh và 90% tuỳ thuộc chăm chỉ, nếu em sẵn lòng, tôi sẽ giúp.”
Anh ta đồng ý và mỗi ngày tới văn phòng của tôi trong 30 phút để học thêm. Anh ta tốt nghiệp với bằng danh dự và bây giờ làm việc tại Microsoft như một người phát triển cấp cao. Anh thường quay lại lớp để khuyên sinh viên. Anh nói: “Tôi giỏi về toán vì tôi đã dành nhiều thời gian học nó. Tôi là một trong những người phát triển phần mềm giỏi ở Microsoft vì tôi làm việc chăm chỉ . Học là 10% thông minh và 90% làm việc chăm chỉ và tôi là bằng chứng cho điều đó.”
Trong nhiều năm dạy học, tôi hay mời những người tốt nghiệp quay lại trường chia sẻ kinh nghiệm với sinh viên. Đa số sinh viên thích nghe những lời khuyên dựa trên “kinh nghiệm thực”, từ những người như họ, hơn là nghe những lời khuyên của giáo sư. Dùng các “thí dụ sống” và “câu chuyện thực” là cách tốt nhất để khuyến khích sinh viên học tập.

trích của Thầy John Vu",2016-09-07T16:03:02+0000
1098837086877710_1120466691381416,"Bạn nào có lớp nhập học TI29 cùng mình k vậy
Làm quen trước hen.",2016-09-07T14:48:08+0000
1098837086877710_1121424691285616,M.n ơi 17-18 là lên trường thi Tiếng Anh ak,2016-09-07T11:44:03+0000
1098837086877710_1121373111290774,"Tối 9.9 sn CLB Boss ( clb kĩ năng kinh doanh) bạn nào đi cùng mình k :> 
0166 876 1685 👈🏻👈🏻 liên hệ chị oanh (ỉn synk ) để mua vé ạ :> (30k)",2016-09-07T10:04:56+0000
1098837086877710_1119561968138555,"Tìm đối hack wifi của trường :> hôm nay đi nộp hồ sơ vô đối wifi mà khoá hết huhu
P.s: ai tham gia CLB teawondo k :> mình cùng đi tập",2016-09-06T14:51:35+0000
1098837086877710_1120453508049401,"Mọi người ơi cho hỏi nghe bảo 19 ms bắt đầu trường nhưng mà 17,18 thi tiếng anh thì mình vẫn phải thi đúng k ?",2016-09-06T14:48:08+0000
